SL,user_code,day_is,status,start_date_time,end_date_time,break_time,ot_hours
11847,31,26/11/2018,Present,10:02,19:53,0,0
11848,32,26/11/2018,Present,10:02,19:32,0,0
11849,36,26/11/2018,Late,10:07,19:38,0,0
11850,40,26/11/2018,Present,10:04,19:21,0,0
11851,46,26/11/2018,Late,10:05,19:53,0,0
11852,53,26/11/2018,Early Out,9:14,16:17,0,0
11853,59,26/11/2018,Present,9:57,19:41,0,0
11854,60,26/11/2018,Late,11:54,20:21,0,0
11855,61,26/11/2018,Late,10:07,19:26,0,0
11856,62,26/11/2018,Late,10:14,19:34,0,0
11857,64,26/11/2018,Present,9:58,19:20,0,0
11858,1005,26/11/2018,Absence,0:00,0:00,0,0
11859,1006,26/11/2018,Present,9:37,20:02,0,0
11860,1007,26/11/2018,Late,10:37,19:32,0,0
11861,9151,26/11/2018,Late,10:05,19:26,0,0
11862,9152,26/11/2018,Late,10:11,19:32,0,0
11863,9159,26/11/2018,Late,10:07,19:19,0,0
11864,9161,26/11/2018,Present,9:57,19:31,0,0
11865,9162,26/11/2018,Present,9:59,19:05,0,0
11866,9164,26/11/2018,Present,9:42,19:21,0,0
11867,9165,26/11/2018,Late,10:21,19:22,0,0
11868,9166,26/11/2018,Present,9:54,19:23,0,0
11869,9167,26/11/2018,Present,9:39,21:18,0,0
11870,9169,26/11/2018,Present,9:33,19:41,0,0
11871,9170,26/11/2018,Late,10:11,19:34,0,0
11872,9173,26/11/2018,Absence,9:49,9:51,0,0
11873,9174,26/11/2018,Present,9:20,19:27,0,0
11874,9175,26/11/2018,Present,10:03,20:25,0,0
11875,9176,26/11/2018,Present,9:51,19:24,0,0
11876,9177,26/11/2018,Present,9:33,19:05,0,0
11877,9178,26/11/2018,Present,9:55,19:17,0,0
11878,9179,26/11/2018,Present,8:06,19:26,0,0
11879,9180,26/11/2018,Present,9:38,19:23,0,0
11880,9181,26/11/2018,Absence,0:00,0:00,0,0
11881,3,27/11/2018,Present,9:29,19:37,0,0
11882,22,27/11/2018,Early Out,8:17,14:41,0,0
11883,31,27/11/2018,Present,9:49,19:33,0,0
11884,32,27/11/2018,Present,10:01,19:33,0,0
11885,36,27/11/2018,Present,9:44,22:06,0,0
11886,40,27/11/2018,Late,10:19,19:23,0,0
11887,46,27/11/2018,Late,10:06,19:33,0,0
11888,53,27/11/2018,Late,10:06,19:37,0,0
11889,59,27/11/2018,Present,10:04,19:55,0,0
11890,60,27/11/2018,Absence,0:00,0:00,0,0
11891,61,27/11/2018,Late,10:19,19:28,0,0
11892,62,27/11/2018,Late,10:05,19:34,0,0
11893,64,27/11/2018,Absence,0:00,0:00,0,0
11894,1005,27/11/2018,Present,9:54,22:06,0,0
11895,1006,27/11/2018,Present,9:37,19:33,0,0
11896,1007,27/11/2018,Late,10:12,19:33,0,0
11897,9151,27/11/2018,Present,9:46,19:53,0,0
11898,9152,27/11/2018,Present,10:02,19:29,0,0
11899,9159,27/11/2018,Late,10:16,19:45,0,0
11900,9161,27/11/2018,Late,10:26,19:22,0,0
11901,9162,27/11/2018,Present,9:50,19:05,0,0
11902,9164,27/11/2018,Present,9:47,19:17,0,0
11903,9165,27/11/2018,Present,10:04,19:17,0,0
11904,9166,27/11/2018,Early Out,10:01,12:59,0,0
11905,9167,27/11/2018,Present,9:46,19:03,0,0
11906,9169,27/11/2018,Present,9:47,19:28,0,0
11907,9170,27/11/2018,Late,10:29,19:21,0,0
11908,9173,27/11/2018,Present,9:47,19:07,0,0
11909,9174,27/11/2018,Present,9:12,21:54,0,0
11910,9175,27/11/2018,Present,9:38,22:13,0,0
11911,9176,27/11/2018,Present,9:52,22:06,0,0
11912,9177,27/11/2018,Present,9:59,19:05,0,0
11913,9178,27/11/2018,Present,9:56,19:34,0,0
11914,9179,27/11/2018,Present,7:58,20:59,0,0
11915,9180,27/11/2018,Present,9:46,19:08,0,0
11916,9181,27/11/2018,Absence,0:00,0:00,0,0
11917,3,28/11/2018,Present,9:35,19:40,0,0
11918,22,28/11/2018,Excused,10:25,14:20,0,0
11919,31,28/11/2018,Late,11:23,19:55,0,0
11920,32,28/11/2018,Late,10:14,19:30,0,0
11921,36,28/11/2018,Late,10:11,20:08,0,0
11922,40,28/11/2018,Late,10:14,19:49,0,0
11923,46,28/11/2018,Late,10:18,19:55,0,0
11924,53,28/11/2018,Early Out,8:30,18:33,0,0
11925,59,28/11/2018,Present,9:56,20:08,0,0
11926,60,28/11/2018,Absence,0:00,0:00,0,0
11927,61,28/11/2018,Late,10:11,19:49,0,0
11928,62,28/11/2018,Late,10:09,19:40,0,0
11929,64,28/11/2018,Absence,0:00,0:00,0,0
11930,1005,28/11/2018,Late,10:12,20:13,0,0
11931,1006,28/11/2018,Present,9:39,19:29,0,0
11932,1007,28/11/2018,Late,10:19,19:27,0,0
11933,9151,28/11/2018,Present,9:39,19:52,0,0
11934,9152,28/11/2018,Late,10:05,19:27,0,0
11935,9159,28/11/2018,Excused,10:14,16:59,0,0
11936,9161,28/11/2018,Late,10:16,19:30,0,0
11937,9162,28/11/2018,Present,9:48,19:06,0,0
11938,9164,28/11/2018,Present,9:33,19:27,0,0
11939,9165,28/11/2018,Late,10:12,19:19,0,0
11940,9166,28/11/2018,Present,9:30,19:00,0,0
11941,9167,28/11/2018,Present,9:42,19:19,0,0
11942,9169,28/11/2018,Present,9:57,20:08,0,0
11943,9170,28/11/2018,Present,8:30,19:11,0,0
11944,9173,28/11/2018,Present,10:00,19:06,0,0
11945,9174,28/11/2018,Present,9:10,20:12,0,0
11946,9175,28/11/2018,Early Out,8:27,17:18,0,0
11947,9176,28/11/2018,Late,10:06,20:13,0,0
11948,9177,28/11/2018,Present,9:38,19:06,0,0
11949,9178,28/11/2018,Late,10:21,20:13,0,0
11950,9179,28/11/2018,Late,10:15,19:30,0,0
11951,9180,28/11/2018,Present,9:42,19:09,0,0
11952,9181,28/11/2018,Absence,0:00,0:00,0,0
11953,3,29/11/2018,Late,11:15,20:04,0,0
11954,22,29/11/2018,Absence,8:21,8:23,0,0
11955,31,29/11/2018,Present,10:00,20:10,0,0
11956,32,29/11/2018,Late,10:21,19:20,0,0
11957,36,29/11/2018,Excused,10:15,14:27,0,0
11958,40,29/11/2018,Late,10:16,19:16,0,0
11959,46,29/11/2018,Late,10:10,20:07,0,0
11960,53,29/11/2018,Absence,9:42,9:45,0,0
11961,59,29/11/2018,Late,10:13,19:01,0,0
11962,60,29/11/2018,Absence,0:00,0:00,0,0
11963,61,29/11/2018,Late,10:14,19:57,0,0
11964,62,29/11/2018,Late,10:14,19:42,0,0
11965,64,29/11/2018,Absence,0:00,0:00,0,0
11966,1005,29/11/2018,Present,9:37,20:32,0,0
11967,1006,29/11/2018,Present,9:36,19:39,0,0
11968,1007,29/11/2018,Late,10:24,20:04,0,0
11969,9151,29/11/2018,Present,9:36,20:00,0,0
11970,9152,29/11/2018,Late,10:19,19:39,0,0
11971,9159,29/11/2018,Late,10:18,19:10,0,0
11972,9161,29/11/2018,Absence,0:00,0:00,0,0
11973,9162,29/11/2018,Present,9:51,19:01,0,0
11974,9164,29/11/2018,Present,9:18,19:17,0,0
11975,9165,29/11/2018,Excused,10:10,18:04,0,0
11976,9166,29/11/2018,Early Out,10:01,16:19,0,0
11977,9167,29/11/2018,Present,9:48,19:01,0,0
11978,9169,29/11/2018,Present,9:54,18:58,0,0
11979,9170,29/11/2018,Late,10:05,19:45,0,0
11980,9173,29/11/2018,Present,9:47,19:13,0,0
11981,9174,29/11/2018,Present,8:57,20:32,0,0
11982,9175,29/11/2018,Present,9:38,20:46,0,0
11983,9176,29/11/2018,Late,10:06,20:32,0,0
11984,9177,29/11/2018,Present,9:37,19:01,0,0
11985,9178,29/11/2018,Present,9:42,20:02,0,0
11986,9179,29/11/2018,Early Out,8:02,17:43,0,0
11987,9180,29/11/2018,Present,9:42,19:06,0,0
11988,9181,29/11/2018,Absence,0:00,0:00,0,0
11989,3,30/11/2018,Non Working day,0:00,0:00,0,0
11990,22,30/11/2018,Non Working day,0:00,0:00,0,0
11991,31,30/11/2018,Non Working day,0:00,0:00,0,0
11992,32,30/11/2018,Non Working day,0:00,0:00,0,0
11993,36,30/11/2018,Non Working day,0:00,0:00,0,0
11994,40,30/11/2018,Non Working day,0:00,0:00,0,0
11995,46,30/11/2018,Non Working day,0:00,0:00,0,0
11996,53,30/11/2018,Non Working day,12:14,0:00,0,0
11997,59,30/11/2018,Non Working day,0:00,0:00,0,0
11998,60,30/11/2018,Non Working day,0:00,0:00,0,0
11999,61,30/11/2018,Non Working day,0:00,0:00,0,0
12000,62,30/11/2018,Non Working day,0:00,0:00,0,0
12001,64,30/11/2018,Non Working day,0:00,0:00,0,0
12002,1005,30/11/2018,Non Working day,0:00,0:00,0,0
12003,1006,30/11/2018,Non Working day,0:00,0:00,0,0
12004,1007,30/11/2018,Non Working day,0:00,0:00,0,0
12005,9151,30/11/2018,Non Working day,0:00,0:00,0,0
12006,9152,30/11/2018,Non Working day,0:00,0:00,0,0
12007,9159,30/11/2018,Non Working day,0:00,0:00,0,0
12008,9161,30/11/2018,Non Working day,0:00,0:00,0,0
12009,9162,30/11/2018,Non Working day,0:00,0:00,0,0
12010,9164,30/11/2018,Non Working day,0:00,0:00,0,0
12011,9165,30/11/2018,Non Working day,0:00,0:00,0,0
12012,9166,30/11/2018,Non Working day,0:00,0:00,0,0
12013,9167,30/11/2018,Non Working day,0:00,0:00,0,0
12014,9169,30/11/2018,Non Working day,0:00,0:00,0,0
12015,9170,30/11/2018,Non Working day,0:00,0:00,0,0
12016,9173,30/11/2018,Non Working day,0:00,0:00,0,0
12017,9174,30/11/2018,Non Working day,0:00,0:00,0,0
12018,9175,30/11/2018,Non Working day,12:11,0:00,0,0
12019,9176,30/11/2018,Non Working day,0:00,0:00,0,0
12020,9177,30/11/2018,Non Working day,0:00,0:00,0,0
12021,9178,30/11/2018,Non Working day,0:00,0:00,0,0
12022,9179,30/11/2018,Non Working day,0:00,0:00,0,0
12023,9180,30/11/2018,Non Working day,0:00,0:00,0,0
12024,9181,30/11/2018,Non Working day,0:00,0:00,0,0
12025,3,1/12/2018,Absence,0:00,0:00,0,0
12026,22,1/12/2018,Absence,0:00,0:00,0,0
12027,31,1/12/2018,Absence,0:00,0:00,0,0
12028,32,1/12/2018,Absence,0:00,0:00,0,0
12029,36,1/12/2018,Absence,0:00,0:00,0,0
12030,40,1/12/2018,Absence,0:00,0:00,0,0
12031,46,1/12/2018,Absence,0:00,0:00,0,0
12032,53,1/12/2018,Absence,0:00,0:00,0,0
12033,59,1/12/2018,Absence,0:00,0:00,0,0
12034,60,1/12/2018,Absence,0:00,0:00,0,0
12035,61,1/12/2018,Absence,0:00,0:00,0,0
12036,62,1/12/2018,Excused,12:12,17:36,0,0
12037,64,1/12/2018,Absence,0:00,0:00,0,0
12038,1005,1/12/2018,Absence,0:00,0:00,0,0
12039,1006,1/12/2018,Absence,0:00,0:00,0,0
12040,1007,1/12/2018,Excused,12:31,17:36,0,0
12041,9151,1/12/2018,Absence,0:00,0:00,0,0
12042,9152,1/12/2018,Excused,11:44,17:29,0,0
12043,9159,1/12/2018,Absence,0:00,0:00,0,0
12044,9161,1/12/2018,Absence,0:00,0:00,0,0
12045,9162,1/12/2018,Absence,0:00,0:00,0,0
12046,9164,1/12/2018,Absence,0:00,0:00,0,0
12047,9165,1/12/2018,Absence,0:00,0:00,0,0
12048,9166,1/12/2018,Absence,0:00,0:00,0,0
12049,9167,1/12/2018,Absence,0:00,0:00,0,0
12050,9169,1/12/2018,Absence,0:00,0:00,0,0
12051,9170,1/12/2018,Absence,0:00,0:00,0,0
12052,9173,1/12/2018,Absence,0:00,0:00,0,0
12053,9174,1/12/2018,Absence,0:00,0:00,0,0
12054,9175,1/12/2018,Excused,11:13,17:00,0,0
12055,9176,1/12/2018,Absence,0:00,0:00,0,0
12056,9177,1/12/2018,Absence,0:00,0:00,0,0
12057,9178,1/12/2018,Absence,0:00,0:00,0,0
12058,9179,1/12/2018,Early Out,8:14,18:39,0,0
12059,9180,1/12/2018,Absence,0:00,0:00,0,0
12060,9181,1/12/2018,Absence,0:00,0:00,0,0
12061,3,2/12/2018,Present,9:35,19:47,0,0
12062,22,2/12/2018,Excused,10:37,18:05,0,0
12063,31,2/12/2018,Present,10:02,19:53,0,0
12064,32,2/12/2018,Present,9:59,19:58,0,0
12065,36,2/12/2018,Present,9:50,19:24,0,0
12066,40,2/12/2018,Late,10:11,19:31,0,0
12067,46,2/12/2018,Late,10:15,19:54,0,0
12068,53,2/12/2018,Absence,0:00,0:00,0,0
12069,59,2/12/2018,Late,10:05,18:58,0,0
12070,60,2/12/2018,Present,9:32,19:32,0,0
12071,61,2/12/2018,Late,10:05,19:33,0,0
12072,62,2/12/2018,Late,10:14,19:42,0,0
12073,64,2/12/2018,Present,9:56,19:17,0,0
12074,1005,2/12/2018,Absence,0:00,0:00,0,0
12075,1006,2/12/2018,Present,9:47,19:38,0,0
12076,1007,2/12/2018,Late,10:24,19:38,0,0
12077,9151,2/12/2018,Present,9:44,19:31,0,0
12078,9152,2/12/2018,Late,10:06,19:42,0,0
12079,9159,2/12/2018,Late,10:18,19:51,0,0
12080,9161,2/12/2018,Late,10:21,19:34,0,0
12081,9162,2/12/2018,Present,9:59,19:04,0,0
12082,9164,2/12/2018,Present,9:51,19:26,0,0
12083,9165,2/12/2018,Late,10:20,19:26,0,0
12084,9166,2/12/2018,Late,10:05,19:00,0,0
12085,9167,2/12/2018,Present,9:30,19:03,0,0
12086,9169,2/12/2018,Present,10:02,19:02,0,0
12087,9170,2/12/2018,Present,9:56,19:42,0,0
12088,9173,2/12/2018,Present,9:59,19:16,0,0
12089,9174,2/12/2018,Present,9:22,19:28,0,0
12090,9175,2/12/2018,Present,9:10,20:58,0,0
12091,9176,2/12/2018,Excused,10:05,15:52,0,0
12092,9177,2/12/2018,Present,9:44,19:04,0,0
12093,9178,2/12/2018,Late,11:27,19:31,0,0
12094,9179,2/12/2018,Present,8:09,20:55,0,0
12095,9180,2/12/2018,Early Out,9:36,18:37,0,0
12096,9181,2/12/2018,Absence,0:00,0:00,0,0
12097,3,3/12/2018,Present,9:31,19:55,0,0
12098,22,3/12/2018,Late,15:55,19:55,0,0
12099,31,3/12/2018,Present,9:56,19:54,0,0
12100,32,3/12/2018,Present,9:58,20:02,0,0
12101,36,3/12/2018,Late,10:07,19:00,0,0
12102,40,3/12/2018,Late,10:15,19:27,0,0
12103,46,3/12/2018,Late,10:16,19:54,0,0
12104,53,3/12/2018,Excused,10:44,15:13,0,0
12105,59,3/12/2018,Present,10:01,20:03,0,0
12106,60,3/12/2018,Late,12:16,22:06,0,0
12107,61,3/12/2018,Late,10:13,20:06,0,0
12108,62,3/12/2018,Late,10:17,19:35,0,0
12109,64,3/12/2018,Late,10:05,19:00,0,0
12110,1005,3/12/2018,Present,9:46,19:28,0,0
12111,1006,3/12/2018,Present,9:48,19:26,0,0
12112,1007,3/12/2018,Late,10:38,19:28,0,0
12113,9151,3/12/2018,Present,9:48,19:17,0,0
12114,9152,3/12/2018,Late,10:12,19:25,0,0
12115,9159,3/12/2018,Late,10:15,19:26,0,0
12116,9161,3/12/2018,Late,10:19,20:06,0,0
12117,9162,3/12/2018,Present,9:49,19:04,0,0
12118,9164,3/12/2018,Present,9:37,19:23,0,0
12119,9165,3/12/2018,Late,10:35,19:23,0,0
12120,9166,3/12/2018,Present,9:51,19:29,0,0
12121,9167,3/12/2018,Present,9:40,18:58,0,0
12122,9169,3/12/2018,Late,10:10,19:00,0,0
12123,9170,3/12/2018,Late,10:15,19:31,0,0
12124,9173,3/12/2018,Present,9:45,19:42,0,0
12125,9174,3/12/2018,Present,8:58,19:30,0,0
12126,9175,3/12/2018,Present,8:21,20:46,0,0
12127,9176,3/12/2018,Present,9:55,19:15,0,0
12128,9177,3/12/2018,Present,9:26,19:04,0,0
12129,9178,3/12/2018,Late,10:15,19:28,0,0
12130,9179,3/12/2018,Present,8:56,19:43,0,0
12131,9180,3/12/2018,Present,9:31,19:00,0,0
12132,9181,3/12/2018,Late,12:43,19:20,0,0
12133,3,4/12/2018,Present,9:51,19:43,0,0
12134,22,4/12/2018,Early Out,8:24,14:31,0,0
12135,31,4/12/2018,Late,10:06,20:15,0,0
12136,32,4/12/2018,Late,12:36,19:43,0,0
12137,36,4/12/2018,Present,10:03,19:29,0,0
12138,40,4/12/2018,Late,10:21,20:24,0,0
12139,46,4/12/2018,Present,9:55,20:15,0,0
12140,53,4/12/2018,Late,10:07,19:29,0,0
12141,59,4/12/2018,Late,10:31,19:42,0,0
12142,60,4/12/2018,Present,9:48,20:14,0,0
12143,61,4/12/2018,Late,10:14,20:24,0,0
12144,62,4/12/2018,Late,10:19,19:35,0,0
12145,64,4/12/2018,Late,11:44,19:43,0,0
12146,1005,4/12/2018,Present,9:50,19:34,0,0
12147,1006,4/12/2018,Present,9:55,19:38,0,0
12148,1007,4/12/2018,Late,10:24,19:36,0,0
12149,9151,4/12/2018,Present,9:53,19:31,0,0
12150,9152,4/12/2018,Late,10:26,19:34,0,0
12151,9159,4/12/2018,Excused,10:21,18:27,0,0
12152,9161,4/12/2018,Late,10:26,20:16,0,0
12153,9162,4/12/2018,Late,10:10,19:27,0,0
12154,9164,4/12/2018,Present,9:44,19:34,0,0
12155,9165,4/12/2018,Late,10:24,19:32,0,0
12156,9166,4/12/2018,Late,10:06,19:34,0,0
12157,9167,4/12/2018,Present,9:40,19:05,0,0
12158,9169,4/12/2018,Present,9:25,19:45,0,0
12159,9170,4/12/2018,Present,9:52,19:43,0,0
12160,9173,4/12/2018,Present,9:48,19:34,0,0
12161,9174,4/12/2018,Present,9:10,19:34,0,0
12162,9175,4/12/2018,Present,8:12,21:32,0,0
12163,9176,4/12/2018,Late,10:10,20:15,0,0
12164,9177,4/12/2018,Present,9:51,19:27,0,0
12165,9178,4/12/2018,Present,9:54,20:24,0,0
12166,9179,4/12/2018,Present,8:12,20:14,0,0
12167,9180,4/12/2018,Present,9:42,19:01,0,0
12168,9181,4/12/2018,Late,10:18,19:29,0,0
12169,3,5/12/2018,Late,10:48,21:00,0,0
12170,22,5/12/2018,Excused,12:10,14:47,0,0
12171,31,5/12/2018,Late,12:10,19:40,0,0
12172,32,5/12/2018,Late,10:05,19:42,0,0
12173,36,5/12/2018,Late,10:05,19:22,0,0
12174,40,5/12/2018,Late,10:24,19:03,0,0
12175,46,5/12/2018,Late,10:25,19:38,0,0
12176,53,5/12/2018,Missing Out,11:15,0:00,0,0
12177,59,5/12/2018,Late,10:06,18:56,0,0
12178,60,5/12/2018,Late,13:34,22:30,0,0
12179,61,5/12/2018,Late,10:19,19:22,0,0
12180,62,5/12/2018,Late,10:22,19:39,0,0
12181,64,5/12/2018,Present,9:52,19:22,0,0
12182,1005,5/12/2018,Present,9:47,19:27,0,0
12183,1006,5/12/2018,Present,9:54,19:33,0,0
12184,1007,5/12/2018,Late,10:21,19:38,0,0
12185,9151,5/12/2018,Present,9:51,19:34,0,0
12186,9152,5/12/2018,Late,10:08,19:33,0,0
12187,9159,5/12/2018,Late,10:24,19:41,0,0
12188,9161,5/12/2018,Late,10:11,19:20,0,0
12189,9162,5/12/2018,Present,9:54,19:20,0,0
12190,9164,5/12/2018,Present,9:37,19:20,0,0
12191,9165,5/12/2018,Excused,10:08,17:45,0,0
12192,9166,5/12/2018,Late,10:07,19:28,0,0
12193,9167,5/12/2018,Early Out,9:35,10:56,0,0
12194,9169,5/12/2018,Present,9:57,18:59,0,0
12195,9170,5/12/2018,Present,10:02,19:35,0,0
12196,9173,5/12/2018,Present,10:02,19:09,0,0
12197,9174,5/12/2018,Present,9:22,19:44,0,0
12198,9175,5/12/2018,Present,8:43,22:30,0,0
12199,9176,5/12/2018,Present,10:01,19:20,0,0
12200,9177,5/12/2018,Present,9:42,19:20,0,0
12201,9178,5/12/2018,Present,9:59,18:59,0,0
12202,9179,5/12/2018,Present,9:55,19:39,0,0
12203,9180,5/12/2018,Present,9:40,19:11,0,0
12204,9181,5/12/2018,Present,9:57,19:15,0,0
12205,3,6/12/2018,Late,11:00,19:45,0,0
12206,22,6/12/2018,Absence,0:00,0:00,0,0
12207,31,6/12/2018,Late,10:42,19:26,0,0
12208,32,6/12/2018,Late,10:18,19:31,0,0
12209,36,6/12/2018,Early Out,9:29,12:12,0,0
12210,40,6/12/2018,Late,10:05,19:26,0,0
12211,46,6/12/2018,Present,9:50,19:27,0,0
12212,53,6/12/2018,Missing Out,14:57,0:00,0,0
12213,59,6/12/2018,Excused,10:16,18:37,0,0
12214,60,6/12/2018,Early Out,9:51,18:36,0,0
12215,61,6/12/2018,Late,13:04,19:23,0,0
12216,62,6/12/2018,Excused,10:18,18:20,0,0
12217,64,6/12/2018,Late,11:15,19:23,0,0
12218,1005,6/12/2018,Present,9:41,19:59,0,0
12219,1006,6/12/2018,Present,9:53,19:31,0,0
12220,1007,6/12/2018,Late,10:08,19:27,0,0
12221,9151,6/12/2018,Absence,0:00,0:00,0,0
12222,9152,6/12/2018,Late,10:16,19:26,0,0
12223,9159,6/12/2018,Late,10:08,19:36,0,0
12224,9161,6/12/2018,Late,10:23,19:26,0,0
12225,9162,6/12/2018,Present,9:49,19:20,0,0
12226,9164,6/12/2018,Present,9:35,19:22,0,0
12227,9165,6/12/2018,Late,10:40,19:20,0,0
12228,9166,6/12/2018,Present,9:32,19:59,0,0
12229,9167,6/12/2018,Present,9:30,19:22,0,0
12230,9169,6/12/2018,Absence,0:00,0:00,0,0
12231,9170,6/12/2018,Early Out,10:01,18:51,0,0
12232,9173,6/12/2018,Present,9:52,19:30,0,0
12233,9174,6/12/2018,Present,8:47,19:57,0,0
12234,9175,6/12/2018,Late,10:18,20:00,0,0
12235,9176,6/12/2018,Present,10:00,19:59,0,0
12236,9177,6/12/2018,Present,9:13,19:21,0,0
12237,9178,6/12/2018,Late,10:16,19:17,0,0
12238,9179,6/12/2018,Present,7:52,19:23,0,0
12239,9180,6/12/2018,Present,9:30,19:15,0,0
12240,9181,6/12/2018,Present,10:04,19:15,0,0
12241,3,7/12/2018,Non Working day,0:00,0:00,0,0
12242,22,7/12/2018,Non Working day,0:00,0:00,0,0
12243,31,7/12/2018,Non Working day,0:00,0:00,0,0
12244,32,7/12/2018,Non Working day,0:00,0:00,0,0
12245,36,7/12/2018,Non Working day,0:00,0:00,0,0
12246,40,7/12/2018,Non Working day,0:00,0:00,0,0
12247,46,7/12/2018,Non Working day,0:00,0:00,0,0
12248,53,7/12/2018,Non Working day,0:00,0:00,0,0
12249,59,7/12/2018,Non Working day,0:00,0:00,0,0
12250,60,7/12/2018,Non Working day,0:00,0:00,0,0
12251,61,7/12/2018,Non Working day,0:00,0:00,0,0
12252,62,7/12/2018,Non Working day,0:00,0:00,0,0
12253,64,7/12/2018,Non Working day,0:00,0:00,0,0
12254,1005,7/12/2018,Non Working day,0:00,0:00,0,0
12255,1006,7/12/2018,Non Working day,0:00,0:00,0,0
12256,1007,7/12/2018,Non Working day,0:00,0:00,0,0
12257,9151,7/12/2018,Non Working day,0:00,0:00,0,0
12258,9152,7/12/2018,Non Working day,0:00,0:00,0,0
12259,9159,7/12/2018,Non Working day,0:00,0:00,0,0
12260,9161,7/12/2018,Non Working day,0:00,0:00,0,0
12261,9162,7/12/2018,Non Working day,0:00,0:00,0,0
12262,9164,7/12/2018,Non Working day,0:00,0:00,0,0
12263,9165,7/12/2018,Non Working day,0:00,0:00,0,0
12264,9166,7/12/2018,Non Working day,0:00,0:00,0,0
12265,9167,7/12/2018,Non Working day,0:00,0:00,0,0
12266,9169,7/12/2018,Non Working day,0:00,0:00,0,0
12267,9170,7/12/2018,Non Working day,0:00,0:00,0,0
12268,9173,7/12/2018,Non Working day,0:00,0:00,0,0
12269,9174,7/12/2018,Non Working day,0:00,0:00,0,0
12270,9175,7/12/2018,Non Working day,17:24,17:27,0,0
12271,9176,7/12/2018,Non Working day,0:00,0:00,0,0
12272,9177,7/12/2018,Non Working day,0:00,0:00,0,0
12273,9178,7/12/2018,Non Working day,0:00,0:00,0,0
12274,9179,7/12/2018,Non Working day,18:55,0:00,0,0
12275,9180,7/12/2018,Non Working day,0:00,0:00,0,0
12276,9181,7/12/2018,Non Working day,0:00,0:00,0,0
12277,3,8/12/2018,Absence,9:49,9:51,0,0
12278,22,8/12/2018,Absence,0:00,0:00,0,0
12279,31,8/12/2018,Early Out,9:57,18:04,0,0
12280,32,8/12/2018,Late,10:09,19:23,0,0
12281,36,8/12/2018,Late,10:18,19:20,0,0
12282,40,8/12/2018,Late,10:12,19:23,0,0
12283,46,8/12/2018,Present,9:57,19:15,0,0
12284,53,8/12/2018,Present,9:54,18:59,0,0
12285,59,8/12/2018,Late,10:10,19:19,0,0
12286,60,8/12/2018,Absence,0:00,0:00,0,0
12287,61,8/12/2018,Late,10:35,19:22,0,0
12288,62,8/12/2018,Late,10:39,19:34,0,0
12289,64,8/12/2018,Late,10:09,19:20,0,0
12290,1005,8/12/2018,Present,9:41,19:20,0,0
12291,1006,8/12/2018,Present,9:44,19:32,0,0
12292,1007,8/12/2018,Late,10:08,19:14,0,0
12293,9151,8/12/2018,Present,9:44,19:14,0,0
12294,9152,8/12/2018,Late,10:13,19:32,0,0
12295,9159,8/12/2018,Late,10:09,19:54,0,0
12296,9161,8/12/2018,Late,10:06,19:33,0,0
12297,9162,8/12/2018,Present,9:47,19:16,0,0
12298,9164,8/12/2018,Present,9:24,19:55,0,0
12299,9165,8/12/2018,Late,10:15,19:54,0,0
12300,9166,8/12/2018,Late,10:10,19:56,0,0
12301,9167,8/12/2018,Present,9:40,19:02,0,0
12302,9169,8/12/2018,Present,9:50,19:20,0,0
12303,9170,8/12/2018,Absence,0:00,0:00,0,0
12304,9173,8/12/2018,Present,9:51,19:55,0,0
12305,9174,8/12/2018,Present,9:58,19:22,0,0
12306,9175,8/12/2018,Present,8:15,21:15,0,0
12307,9176,8/12/2018,Present,9:52,19:20,0,0
12308,9177,8/12/2018,Present,9:28,19:15,0,0
12309,9178,8/12/2018,Present,9:35,19:20,0,0
12310,9179,8/12/2018,Excused,12:42,18:05,0,0
12311,9180,8/12/2018,Present,9:52,19:14,0,0
12312,9181,8/12/2018,Present,9:49,19:49,0,0
12313,3,9/12/2018,Present,9:59,19:55,0,0
12314,22,9/12/2018,Excused,10:14,10:17,0,0
12315,31,9/12/2018,Late,10:21,19:44,0,0
12316,32,9/12/2018,Late,10:18,20:58,0,0
12317,36,9/12/2018,Late,10:29,21:49,0,0
12318,40,9/12/2018,Late,11:50,21:02,0,0
12319,46,9/12/2018,Present,9:53,19:44,0,0
12320,53,9/12/2018,Absence,0:00,0:00,0,0
12321,59,9/12/2018,Present,9:58,20:52,0,0
12322,60,9/12/2018,Present,9:54,19:54,0,0
12323,61,9/12/2018,Present,10:01,20:57,0,0
12324,62,9/12/2018,Late,10:25,19:51,0,0
12325,64,9/12/2018,Present,9:56,19:25,0,0
12326,1005,9/12/2018,Present,9:44,21:50,0,0
12327,1006,9/12/2018,Present,9:44,19:33,0,0
12328,1007,9/12/2018,Late,10:23,19:33,0,0
12329,9151,9/12/2018,Present,9:49,19:35,0,0
12330,9152,9/12/2018,Present,9:43,19:33,0,0
12331,9159,9/12/2018,Late,10:08,19:40,0,0
12332,9161,9/12/2018,Late,11:02,20:15,0,0
12333,9162,9/12/2018,Present,9:52,19:21,0,0
12334,9164,9/12/2018,Present,9:44,19:27,0,0
12335,9165,9/12/2018,Present,10:04,19:25,0,0
12336,9166,9/12/2018,Present,9:59,19:49,0,0
12337,9167,9/12/2018,Present,9:37,19:02,0,0
12338,9169,9/12/2018,Present,10:02,20:52,0,0
12339,9170,9/12/2018,Excused,10:05,12:51,0,0
